player_id,player_name,season_id,pos,teams,mp,ws_per_48,bpm,vorp,ts_pct
920,A.C. Green,1985-86,PF,LAL,1542,0.103,-1.6,0.2,0.564
920,A.C. Green,1986-87,PF,LAL,2240,0.163,1,1.7,0.599
920,A.C. Green,1987-88,PF,LAL,2636,0.144,0.3,1.5,0.581
920,A.C. Green,1988-89,PF,LAL,2510,0.179,1.6,2.3,0.594
920,A.C. Green,1989-90,PF,LAL,2709,0.137,-0.6,1,0.548
920,A.C. Green,1990-91,PF,LAL,2164,0.135,0,1.1,0.556
920,A.C. Green,1991-92,PF,LAL,2902,0.145,0.7,2,0.556
920,A.C. Green,1992-93,PF,LAL,2819,0.147,0.7,1.9,0.603
920,A.C. Green,1993-94,PF,PHO,2825,0.157,0.6,1.8,0.555
920,A.C. Green,1994-95,SF,PHO,2687,0.12,-0.1,1.3,0.596
920,A.C. Green,1995-96,SF,PHO,2113,0.1,-1.3,0.4,0.558
920,A.C. Green,1996-97,PF,PHO;DAL,2492,0.093,-1.4,0.4,0.523
920,A.C. Green,1997-98,PF,DAL,2649,0.095,-1.4,0.4,0.496
920,A.C. Green,1998-99,PF,DAL,924,0.074,-2.2,0,0.441
920,A.C. Green,1999-00,PF,LAL,1929,0.124,-0.3,0.8,0.482
920,A.C. Green,2000-01,PF,MIA,1411,0.11,-2.2,-0.1,0.492
76672,A.J. English,1990-91,SG,WSB,1443,0.008,-3.9,-0.7,0.48
76672,A.J. English,1991-92,SG,WSB,1665,0.025,-3.8,-0.8,0.48
1631260,A.J. Green,2023-24,SG,MIL,614,0.084,-2.1,0,0.617
1631260,A.J. Green,2024-25,SG,MIL,1659,0.082,-2.2,-0.1,0.621
2062,A.J. Guyton,2000-01,PG,CHI,630,0.02,-4,-0.3,0.495
2062,A.J. Guyton,2001-02,PG,CHI,607,0.006,-1.6,0.1,0.477
201985,A.J. Price,2009-10,PG,IND,865,0.065,-0.5,0.3,0.53
201985,A.J. Price,2010-11,PG,IND,795,0.02,-2.9,-0.2,0.454
201985,A.J. Price,2011-12,PG,IND,568,0.063,-1,0.1,0.454
201985,A.J. Price,2012-13,PG,WAS,1278,0.084,-0.6,0.5,0.501
201166,Aaron Brooks,2007-08,PG,HOU,608,0.112,-0.2,0.3,0.535
201166,Aaron Brooks,2008-09,PG,HOU,1998,0.086,-0.9,0.6,0.521
201166,Aaron Brooks,2009-10,PG,HOU,2919,0.091,0.7,1.9,0.549
201166,Aaron Brooks,2010-11,PG,HOU;PHO,1284,0.04,-3,-0.3,0.489
201166,Aaron Brooks,2012-13,PG,SAC;HOU,997,0.041,-2.2,0,0.555
201166,Aaron Brooks,2013-14,PG,HOU;DEN,1557,0.067,-1,0.4,0.518
201166,Aaron Brooks,2014-15,PG,CHI,1885,0.083,-0.8,0.5,0.534
201166,Aaron Brooks,2015-16,PG,CHI,1108,0.04,-2.6,-0.2,0.494
201166,Aaron Brooks,2016-17,PG,IND,894,0.016,-3.7,-0.4,0.507
203932,Aaron Gordon,2014-15,PF,ORL,797,0.06,-2.7,-0.2,0.517
203932,Aaron Gordon,2015-16,PF,ORL,1863,0.139,1,1.4,0.541
203932,Aaron Gordon,2016-17,SF,ORL,2298,0.077,-1,0.6,0.53
203932,Aaron Gordon,2017-18,PF,ORL,1909,0.072,0.3,1.1,0.53
203932,Aaron Gordon,2018-19,PF,ORL,2633,0.093,0.6,1.7,0.538
203932,Aaron Gordon,2019-20,PF,ORL,2017,0.087,0,1,0.516
203932,Aaron Gordon,2020-21,PF,ORL;DEN,1384,0.066,0.1,0.7,0.547
203932,Aaron Gordon,2021-22,PF,DEN,2376,0.105,-0.6,0.9,0.602
203932,Aaron Gordon,2022-23,PF,DEN,2055,0.158,2.1,2.1,0.617
203932,Aaron Gordon,2023-24,PF,DEN,2297,0.148,1.3,1.9,0.607
203932,Aaron Gordon,2024-25,PF,DEN,1447,0.143,1.2,1.2,0.65
201189,Aaron Gray,2007-08,C,CHI,613,0.066,-3.5,-0.2,0.529
201189,Aaron Gray,2008-09,C,CHI,715,0.086,-3.4,-0.2,0.508
201189,Aaron Gray,2010-11,C,NOH,531,0.1,-4,-0.3,0.566
201189,Aaron Gray,2011-12,C,TOR,813,0.082,-3.5,-0.3,0.526
201189,Aaron Gray,2012-13,C,TOR,513,0.05,-4.3,-0.3,0.544
1628988,Aaron Holiday,2018-19,PG,IND,646,0.065,-1.6,0.1,0.518
1628988,Aaron Holiday,2019-20,PG,IND,1617,0.063,-1.6,0.2,0.521
1628988,Aaron Holiday,2020-21,PG,IND,1176,0.009,-4.2,-0.7,0.503
1628988,Aaron Holiday,2021-22,PG,WAS;PHO,1021,0.068,-1.7,0.1,0.544
1628988,Aaron Holiday,2022-23,PG,ATL,845,0.053,-2,0,0.528
1628988,Aaron Holiday,2023-24,PG,HOU,1269,0.094,-1.5,0.2,0.578
1628988,Aaron Holiday,2024-25,PG,HOU,792,0.122,-0.2,0.3,0.594
77115,Aaron James,1974-75,SF,NOJ,1731,0.08,-2.2,-0.1,0.516
77115,Aaron James,1975-76,SF,NOJ,1346,0.079,-2.6,-0.2,0.495
77115,Aaron James,1976-77,SF,NOJ,1059,0.095,-1.7,0.1,0.527
77115,Aaron James,1977-78,SF,NOJ,2118,0.096,-1.7,0.1,0.523
77115,Aaron James,1978-79,SF,NOJ,1417,0.057,-3.5,-0.5,0.526
243,Aaron McKie,1994-95,SG,POR,827,0.115,0.3,0.5,0.5
243,Aaron McKie,1995-96,SG,POR,2259,0.113,0.4,1.4,0.534
243,Aaron McKie,1996-97,SG,POR;DET,1625,0.103,0.9,1.2,0.524
243,Aaron McKie,1997-98,SF,DET;PHI,1813,0.036,-1.5,0.2,0.41
243,Aaron McKie,1998-99,SG,PHI,959,0.082,-0.4,0.4,0.454
243,Aaron McKie,1999-00,SG,PHI,1952,0.105,1.2,1.5,0.497
243,Aaron McKie,2000-01,SG,PHI,2394,0.118,1.4,2.1,0.549
243,Aaron McKie,2001-02,SG,PHI,1471,0.128,2.7,1.7,0.54
243,Aaron McKie,2002-03,SF,PHI,2374,0.104,1.1,1.9,0.497
243,Aaron McKie,2003-04,SF,PHI,2112,0.108,1.3,1.8,0.55
243,Aaron McKie,2004-05,SG,PHI,1118,0.085,-0.6,0.4,0.51
1630174,Aaron Nesmith,2020-21,SF,BOS,669,0.076,-3.2,-0.2,0.573
1630174,Aaron Nesmith,2021-22,SF,BOS,574,0.038,-4.3,-0.3,0.507
1630174,Aaron Nesmith,2022-23,SF,IND,1816,0.052,-3,-0.4,0.566
1630174,Aaron Nesmith,2023-24,SF,IND,1995,0.098,-0.5,0.8,0.631
1630174,Aaron Nesmith,2024-25,SF,IND,1122,0.126,-0.5,0.4,0.653
1630598,Aaron Wiggins,2021-22,SG,OKC,1209,0.048,-4.3,-0.7,0.556
1630598,Aaron Wiggins,2022-23,SG,OKC,1297,0.097,-2.1,0,0.607
1630598,Aaron Wiggins,2023-24,SG,OKC,1228,0.144,0.7,0.8,0.664
1630598,Aaron Wiggins,2024-25,SG,OKC,1744,0.148,1.1,1.4,0.596
1425,Aaron Williams,1996-97,C,DEN;VAN,563,0.098,-1.6,0.1,0.599
1425,Aaron Williams,1997-98,PF,SEA,757,0.105,-3.3,-0.2,0.575
1425,Aaron Williams,1999-00,PF,WAS,1545,0.15,0.3,0.9,0.572
1425,Aaron Williams,2000-01,PF,NJN,2336,0.107,-1.6,0.2,0.533
1425,Aaron Williams,2001-02,PF,NJN,1546,0.154,-0.4,0.6,0.568
1425,Aaron Williams,2002-03,C,NJN,1597,0.11,-1.6,0.2,0.504
1425,Aaron Williams,2003-04,C,NJN,1337,0.122,-1.6,0.1,0.549
1425,Aaron Williams,2005-06,C,TOR;NOK,791,0.096,-3.6,-0.3,0.551
1627846,Abdel Nader,2017-18,SF,BOS,522,-0.014,-5.3,-0.4,0.439
1627846,Abdel Nader,2018-19,SF,OKC,694,0.062,-3.2,-0.2,0.522
1627846,Abdel Nader,2019-20,SF,OKC,867,0.074,-1,0.2,0.591
77126,Abdul Jeelani,1979-80,SF,POR,1286,0.141,1.5,1.1,0.563
77126,Abdul Jeelani,1980-81,SF,DAL,1108,0.07,-1.2,0.2,0.515
768,Acie Earl,1993-94,C,BOS,1149,0.008,-6.5,-1.3,0.463
768,Acie Earl,1995-96,C,TOR,655,0.02,-5.1,-0.5,0.484
768,Acie Earl,1996-97,C,TOR;MIL,500,-0.004,-4.5,-0.3,0.433
201151,Acie Law,2007-08,PG,ATL,865,-0.007,-5.2,-0.7,0.455
201151,Acie Law,2008-09,PG,ATL,560,0.062,-2.9,-0.1,0.49
201151,Acie Law,2010-11,PG,MEM;GSW,726,0.027,-4,-0.4,0.502
228,Adam Keefe,1992-93,PF,ATL,1549,0.102,-2.2,-0.1,0.564
228,Adam Keefe,1993-94,PF,ATL,763,0.091,-3.5,-0.3,0.521
228,Adam Keefe,1994-95,SF,UTA,1270,0.154,-0.4,0.5,0.616
228,Adam Keefe,1995-96,PF,UTA,1708,0.13,-0.6,0.6,0.574
228,Adam Keefe,1996-97,C,UTA,915,0.118,-1,0.2,0.572
228,Adam Keefe,1997-98,F,UTA,2047,0.153,0.6,1.3,0.605
228,Adam Keefe,1998-99,PF,UTA,642,0.126,-0.8,0.2,0.533
228,Adam Keefe,1999-00,C,UTA,604,0.03,-4,-0.3,0.463
228,Adam Keefe,2000-01,PF,GSW,836,0.032,-4.3,-0.5,0.45
200747,Adam Morrison,2006-07,PF,CHA,2326,-0.03,-5.1,-1.8,0.45
200747,Adam Morrison,2008-09,SF,CHA;LAL,711,0.001,-4.8,-0.5,0.448
1641737,Adem Bona,2024-25,C,PHI,905,0.121,-2.7,-0.2,0.714
1502,Adonal Foyle,1997-98,C,GSW,656,-0.009,-5.3,-0.6,0.418
1502,Adonal Foyle,1998-99,C,GSW,614,0.087,-1.3,0.1,0.45
1502,Adonal Foyle,1999-00,C,GSW,1654,0.055,-2.9,-0.4,0.5
1502,Adonal Foyle,2000-01,C,GSW,1457,0.022,-2.8,-0.3,0.422
1502,Adonal Foyle,2001-02,C,GSW,1485,0.039,-2.1,0,0.445
1502,Adonal Foyle,2002-03,C,GSW,1787,0.106,0.9,1.3,0.563
1502,Adonal Foyle,2003-04,C,GSW,572,0.093,-1.1,0.1,0.471
1502,Adonal Foyle,2004-05,C,GSW,1700,0.096,-1.2,0.3,0.514
1502,Adonal Foyle,2005-06,C,GSW,1824,0.075,-1.7,0.1,0.524
1502,Adonal Foyle,2007-08,C,ORL,774,0.08,-1.9,0,0.464
203940,Adreian Payne,2014-15,PF,ATL;MIN,739,-0.033,-6.9,-0.9,0.443
76237,Adrian Branch,1988-89,SF,POR,811,0.087,-1.4,0.1,0.509
154,Adrian Caldwell,1996-97,PF,NJN;PHI,569,0.016,-6.9,-0.7,0.443
76504,Adrian Dantley,1976-77,SF,BUF,2816,0.167,1.6,2.5,0.601
76504,Adrian Dantley,1977-78,SF,IND;LAL,2933,0.199,3.5,4.1,0.595
76504,Adrian Dantley,1978-79,SF,LAL,1775,0.153,0.5,1.1,0.589
76504,Adrian Dantley,1979-80,SF,UTA,2674,0.189,3.7,3.8,0.635
76504,Adrian Dantley,1980-81,SF,UTA,3417,0.191,4.3,5.4,0.622
76504,Adrian Dantley,1981-82,SF,UTA,3222,0.187,4.1,5,0.631
76504,Adrian Dantley,1982-83,SF,UTA,887,0.232,4.8,1.5,0.661
76504,Adrian Dantley,1983-84,SF,UTA,2984,0.235,4.2,4.7,0.652
76504,Adrian Dantley,1984-85,SF,UTA,1971,0.194,3.8,2.9,0.607
76504,Adrian Dantley,1985-86,SF,UTA,2744,0.223,4.9,4.8,0.629
76504,Adrian Dantley,1986-87,SF,DET,2736,0.181,2.1,2.9,0.614
76504,Adrian Dantley,1987-88,SF,DET,2144,0.21,3.5,2.9,0.619
76504,Adrian Dantley,1988-89,SF,DET;DAL,2422,0.147,0.7,1.6,0.581
76504,Adrian Dantley,1989-90,SF,DAL,1300,0.113,-0.4,0.5,0.556
1559,Adrian Griffin,1999-00,SG,BOS,1927,0.098,0.6,1.3,0.503
1559,Adrian Griffin,2001-02,SG,DAL,1383,0.121,1.3,1.1,0.545
1559,Adrian Griffin,2002-03,SG,DAL,1373,0.1,-0.3,0.6,0.463
1559,Adrian Griffin,2004-05,SF,CHI,667,0.095,0.6,0.4,0.419
1559,Adrian Griffin,2005-06,SG,DAL,1245,0.113,0.8,0.9,0.521
1559,Adrian Griffin,2006-07,SF,CHI,585,0.103,-0.3,0.3,0.499
1631100,AJ Griffin,2022-23,SF,ATL,1401,0.075,-0.8,0.4,0.577
1642358,AJ Johnson,2024-25,SG,MIL;WAS,639,-0.032,-8.1,-1,0.48
1642349,Ajay Mitchell,2024-25,SG,OKC,597,0.122,-1.6,0.1,0.587
76634,Al Eberhard,1975-76,SF,DET,2066,0.06,-2.3,-0.2,0.483
76634,Al Eberhard,1976-77,SF,DET,1219,0.069,-2.7,-0.2,0.534
76634,Al Eberhard,1977-78,SF,DET,576,0.078,-2.1,0,0.49
1733,Al Harrington,1999-00,PF,IND,854,0.057,-3.4,-0.3,0.524
1733,Al Harrington,2000-01,PF,IND,1892,0.031,-3.4,-0.7,0.479
1733,Al Harrington,2001-02,PF,IND,1313,0.094,-1.9,0,0.526
1733,Al Harrington,2002-03,SF,IND,2467,0.075,-2.8,-0.5,0.493
1733,Al Harrington,2003-04,PF,IND,2441,0.116,-0.7,0.8,0.514
1733,Al Harrington,2004-05,SF,ATL,2550,0.03,-2.2,-0.1,0.508
1733,Al Harrington,2005-06,PF,ATL,2782,0.065,-1.3,0.5,0.513
1733,Al Harrington,2006-07,PF,IND;GSW,2563,0.08,-0.9,0.7,0.54
1733,Al Harrington,2007-08,C,GSW,2190,0.118,0.2,1.2,0.547
1733,Al Harrington,2008-09,PF,GSW;NYK,2546,0.073,-0.2,1.2,0.547
1733,Al Harrington,2009-10,PF,NYK,2195,0.077,-0.8,0.6,0.546
1733,Al Harrington,2010-11,PF,DEN,1665,0.06,-1.7,0.1,0.527
1733,Al Harrington,2011-12,PF,DEN,1761,0.088,-0.4,0.7,0.535
1733,Al Harrington,2013-14,PF,WAS,511,0.035,-4.2,-0.3,0.506
201143,Al Horford,2007-08,C,ATL,2540,0.103,-1.6,0.3,0.539
201143,Al Horford,2008-09,C,ATL,2242,0.145,1.7,2.1,0.565
201143,Al Horford,2009-10,C,ATL,2845,0.183,2.3,3.1,0.594
201143,Al Horford,2010-11,C,ATL,2704,0.179,3.6,3.9,0.587
201143,Al Horford,2012-13,C,ATL,2756,0.153,1.9,2.7,0.56
201143,Al Horford,2013-14,C,ATL,958,0.141,3,1.2,0.588
201143,Al Horford,2014-15,C,ATL,2318,0.179,4.1,3.6,0.563
201143,Al Horford,2015-16,C,ATL,2631,0.172,3.8,3.9,0.565
201143,Al Horford,2016-17,C,BOS,2193,0.138,3.4,3,0.553
201143,Al Horford,2017-18,C,BOS,2277,0.165,4.4,3.7,0.575
201143,Al Horford,2018-19,C,BOS,1973,0.181,5.1,3.6,0.605
201143,Al Horford,2019-20,C,PHI,2025,0.128,2.2,2.2,0.536
201143,Al Horford,2020-21,C,OKC,782,0.101,3.4,1.1,0.538
201143,Al Horford,2021-22,C,BOS,2005,0.181,4.3,3.2,0.574
201143,Al Horford,2022-23,C,BOS,1922,0.157,3.3,2.5,0.631
201143,Al Horford,2023-24,C,BOS,1740,0.172,3.6,2.5,0.65
201143,Al Horford,2024-25,C,BOS,1659,0.129,1.2,1.3,0.563
2744,Al Jefferson,2004-05,PF,BOS,1051,0.123,-2.3,-0.1,0.554
2744,Al Jefferson,2005-06,PF,BOS,1062,0.105,-2.1,0,0.53
2744,Al Jefferson,2006-07,C,BOS,2319,0.137,0.7,1.6,0.547
2744,Al Jefferson,2007-08,C,MIN,2919,0.127,1.6,2.6,0.535
2744,Al Jefferson,2008-09,C,MIN,1836,0.128,2.6,2.1,0.532
2744,Al Jefferson,2009-10,C,MIN,2463,0.09,0.4,1.5,0.524
2744,Al Jefferson,2010-11,C,UTA,2940,0.128,0.6,1.9,0.528
2744,Al Jefferson,2011-12,C,UTA,2075,0.173,3.7,3,0.52
2744,Al Jefferson,2012-13,C,UTA,2578,0.143,2.4,2.8,0.522
2744,Al Jefferson,2013-14,C,CHA,2553,0.146,2.7,3,0.532
2744,Al Jefferson,2014-15,C,CHO,1992,0.113,1.6,1.8,0.5
2744,Al Jefferson,2015-16,C,CHO,1096,0.122,-0.5,0.4,0.507
2744,Al Jefferson,2016-17,C,IND,931,0.119,-1.4,0.1,0.526
78167,Al Skinner,1976-77,SG,NYN,2256,0.069,-0.1,1.1,0.49
78167,Al Skinner,1977-78,SG,NJN;DET,1551,0.055,-2.6,-0.2,0.525
78167,Al Skinner,1978-79,SG,NJN;PHI,643,0.088,-1.7,0.1,0.532
201154,Al Thornton,2007-08,PF,LAC,2158,0.025,-3.4,-0.8,0.504
201154,Al Thornton,2008-09,SF,LAC,2654,0.023,-4.1,-1.4,0.502
201154,Al Thornton,2009-10,SF,LAC;WAS,2079,0.05,-3.1,-0.6,0.523
201154,Al Thornton,2010-11,PF,WAS;GSW,1383,0.054,-3.3,-0.4,0.531
78610,Al Wood,1981-82,SG,ATL;SDC,930,0.046,-2.4,-0.1,0.524
78610,Al Wood,1982-83,SF,SDC,1822,0.061,-1.7,0.1,0.509
78610,Al Wood,1983-84,SG,SEA,2236,0.094,-0.9,0.6,0.545
78610,Al Wood,1984-85,SG,SEA,2545,0.08,-0.1,1.2,0.521
78610,Al Wood,1985-86,SG,SEA,1749,0.068,-1.5,0.2,0.489
78610,Al Wood,1986-87,SG,DAL,657,0.076,-3.4,-0.2,0.482
202329,Al-Farouq Aminu,2010-11,SF,LAC,1452,0.022,-2.8,-0.3,0.499
202329,Al-Farouq Aminu,2011-12,SF,NOH,1477,0.044,-2.2,-0.1,0.481
202329,Al-Farouq Aminu,2012-13,SF,NOH,2066,0.073,-0.1,1,0.519
202329,Al-Farouq Aminu,2013-14,SF,NOP,2045,0.072,-0.6,0.7,0.516
202329,Al-Farouq Aminu,2014-15,SF,DAL,1366,0.115,0.7,1,0.504
202329,Al-Farouq Aminu,2015-16,SF,POR,2341,0.082,0.1,1.2,0.533
202329,Al-Farouq Aminu,2016-17,PF,POR,1773,0.051,-1.1,0.4,0.506
202329,Al-Farouq Aminu,2017-18,PF,POR,2072,0.097,0.4,1.3,0.522
202329,Al-Farouq Aminu,2018-19,PF,POR,2292,0.121,0.7,1.5,0.568
76001,Alaa Abdelnaby,1991-92,PF,POR,934,0.11,-2.6,-0.1,0.533
76001,Alaa Abdelnaby,1992-93,PF,MIL;BOS,1311,0.074,-3.9,-0.6,0.551
76001,Alaa Abdelnaby,1994-95,PF,SAC;PHI,506,0.027,-4.3,-0.3,0.519
101187,Alan Anderson,2005-06,SF,CHA,564,0.037,-3.3,-0.2,0.52
101187,Alan Anderson,2012-13,SF,TOR,1495,0.052,-1.8,0.1,0.509
101187,Alan Anderson,2013-14,SF,BRK,1773,0.047,-2.8,-0.4,0.525
101187,Alan Anderson,2014-15,SG,BRK,1744,0.075,-1.5,0.2,0.563
673,Alan Henderson,1995-96,PF,ATL,1416,0.069,-4.1,-0.8,0.482
673,Alan Henderson,1996-97,PF,ATL,501,0.126,-2.4,0,0.51
673,Alan Henderson,1997-98,PF,ATL,2000,0.144,-0.5,0.8,0.534
673,Alan Henderson,1998-99,SF,ATL,1142,0.131,0.6,0.8,0.485
673,Alan Henderson,1999-00,PF,ATL,2775,0.074,-1.6,0.3,0.503
673,Alan Henderson,2000-01,PF,ATL,1810,0.05,-3,-0.5,0.487
673,Alan Henderson,2002-03,C,ATL,1494,0.083,-2.9,-0.3,0.508
673,Alan Henderson,2004-05,PF,DAL,1203,0.122,-1.4,0.2,0.539
673,Alan Henderson,2005-06,C,CLE,531,0.116,-2.1,0,0.564
1626210,Alan Williams,2016-17,C,PHO,708,0.142,-1.3,0.1,0.547
77263,Albert King,1981-82,SF,NJN,1694,0.067,-1.7,0.1,0.517
77263,Albert King,1982-83,SF,NJN,2447,0.112,0.5,1.6,0.508
77263,Albert King,1983-84,SF,NJN,2103,0.099,0.2,1.2,0.541
77263,Albert King,1984-85,SF,NJN,860,0.106,0.1,0.4,0.531
77263,Albert King,1985-86,SF,NJN,1998,0.045,-2.2,-0.1,0.498
77263,Albert King,1986-87,SF,NJN,1291,0.007,-3.2,-0.4,0.472
77263,Albert King,1987-88,SF,PHI,1593,-0.004,-5.4,-1.4,0.442
77263,Albert King,1988-89,SF,SAS,791,-0.003,-4.1,-0.4,0.47
202692,Alec Burks,2011-12,SG,UTA,939,0.076,-2,0,0.506
202692,Alec Burks,2012-13,SG,UTA,1137,0.044,-2.6,-0.2,0.507
202692,Alec Burks,2013-14,SG,UTA,2193,0.07,-0.8,0.7,0.547
202692,Alec Burks,2014-15,SG,UTA,899,0.089,-1.7,0.1,0.524
202692,Alec Burks,2015-16,SG,UTA,797,0.09,-0.4,0.3,0.52
202692,Alec Burks,2016-17,SG,UTA,653,0.056,-2.3,0,0.501
202692,Alec Burks,2017-18,SG,UTA,1059,0.084,-0.9,0.3,0.527
202692,Alec Burks,2018-19,SG,UTA;CLE;SAC,1375,0.052,-1.2,0.3,0.523
202692,Alec Burks,2019-20,SF,GSW;PHI,1754,0.101,0.5,1.1,0.561
202692,Alec Burks,2020-21,SG,NYK,1255,0.126,1.5,1.1,0.564
202692,Alec Burks,2021-22,SG,NYK,2318,0.126,0.8,1.7,0.559
202692,Alec Burks,2022-23,SG,DET,1122,0.109,1.2,0.9,0.602
202692,Alec Burks,2023-24,SG,DET;NYK,1212,0.054,-2.3,-0.1,0.536
202692,Alec Burks,2024-25,SG,MIA,863,0.1,0.3,0.5,0.608
77251,Alec Kessler,1990-91,C,MIA,1259,-0.005,-7.5,-1.7,0.462
77251,Alec Kessler,1991-92,PF,MIA,1197,0.049,-5.4,-1,0.473
1630197,Aleksej Pokusevski,2020-21,PF,OKC,1090,-0.084,-6.1,-1.1,0.43
1630197,Aleksej Pokusevski,2021-22,PF,OKC,1233,0.014,-2.6,-0.2,0.485
1630197,Aleksej Pokusevski,2022-23,PF,OKC,701,0.066,0,0.3,0.522
1627936,Alex Caruso,2017-18,PG,LAL,562,0.041,-2.9,-0.1,0.519
1627936,Alex Caruso,2018-19,PG,LAL,531,0.093,-0.2,0.2,0.569
1627936,Alex Caruso,2019-20,PG,LAL,1175,0.095,-0.2,0.5,0.525
1627936,Alex Caruso,2020-21,PG,LAL,1216,0.095,0,0.6,0.547
1627936,Alex Caruso,2021-22,SG,CHI,1147,0.082,0.2,0.6,0.528
1627936,Alex Caruso,2022-23,PG,CHI,1575,0.109,1.1,1.2,0.588
1627936,Alex Caruso,2023-24,SG,CHI,2040,0.115,2.5,2.3,0.613
1627936,Alex Caruso,2024-25,SG,OKC,1041,0.18,4,1.6,0.568
76673,Alex English,1976-77,SF,MIL,648,0.09,-1.7,0,0.511
76673,Alex English,1977-78,SF,MIL,1552,0.123,0.6,1,0.568
76673,Alex English,1978-79,SF,IND,2696,0.124,2.1,2.8,0.54
76673,Alex English,1979-80,SF,IND;DEN,2401,0.105,0.4,1.5,0.536
76673,Alex English,1980-81,SF,DEN,3093,0.129,2.2,3.2,0.549
76673,Alex English,1981-82,SF,DEN,3015,0.152,3.8,4.4,0.596
76673,Alex English,1982-83,SF,DEN,2988,0.166,4.6,5,0.561
76673,Alex English,1983-84,SF,DEN,2870,0.136,3.4,3.9,0.57
76673,Alex English,1984-85,SF,DEN,2924,0.146,2.7,3.5,0.561
76673,Alex English,1985-86,SF,DEN,3024,0.156,2.9,3.7,0.562
76673,Alex English,1986-87,SF,DEN,3085,0.126,1.9,3.1,0.549
76673,Alex English,1987-88,SF,DEN,2818,0.129,2,2.9,0.535
76673,Alex English,1988-89,SF,DEN,2990,0.11,0.9,2.1,0.531
76673,Alex English,1989-90,SF,DEN,2211,0.11,1.2,1.8,0.522
76673,Alex English,1990-91,SF,DAL,1748,0.017,-3.7,-0.8,0.48
203458,Alex Len,2014-15,C,PHO,1518,0.107,-1.8,0.1,0.542
203458,Alex Len,2015-16,C,PHO,1821,0.035,-4.3,-1,0.482
203458,Alex Len,2016-17,C,PHO,1560,0.091,-2.3,-0.1,0.553
203458,Alex Len,2017-18,C,PHO,1395,0.154,0.3,0.8,0.612
203458,Alex Len,2018-19,C,ATL,1544,0.1,-1.2,0.3,0.575
203458,Alex Len,2019-20,C,ATL;SAC,970,0.122,-0.7,0.3,0.6
203458,Alex Len,2020-21,C,TOR;WAS,979,0.133,-0.1,0.5,0.643
203458,Alex Len,2021-22,C,SAC,620,0.07,-2.9,-0.1,0.577
1642259,Alex Sarr,2024-25,C,WAS,1814,-0.007,-3.3,-0.6,0.482
200792,Alexander Johnson,2006-07,PF,MEM,753,0.083,-3.5,-0.3,0.588
200792,Alexander Johnson,2007-08,PF,MIA,549,0.019,-6.2,-0.6,0.554
78421,Alexander Volkov,1989-90,C,ATL,937,0.074,-1.2,0.2,0.53
78421,Alexander Volkov,1991-92,C,ATL,1516,0.096,1.5,1.3,0.504
203144,Alexey Shved,2012-13,SG,MIN,1840,0.02,-1.7,0.1,0.474
203144,Alexey Shved,2013-14,SG,MIN,664,0.017,-1.9,0,0.452
203144,Alexey Shved,2014-15,SG,PHI;HOU;NYK,767,0.135,2.9,0.9,0.541
201582,Alexis Ajinça,2013-14,C,NOP,951,0.104,-2.6,-0.1,0.589
201582,Alexis Ajinça,2014-15,C,NOP,957,0.159,-0.3,0.4,0.595
201582,Alexis Ajinça,2015-16,C,NOP,861,0.058,-4,-0.4,0.514
201582,Alexis Ajinça,2016-17,C,NOP,584,0.08,-3.3,-0.2,0.529
1628035,Alfonzo McKinnie,2018-19,SF,GSW,1003,0.1,-3.5,-0.4,0.569
1628035,Alfonzo McKinnie,2019-20,SF,CLE,593,0.014,-5.3,-0.5,0.493
77076,Alfredrick Hughes,1985-86,SG,SAS,866,-0.029,-5.7,-0.8,0.435
76257,Allan Bristow,1973-74,SF,PHI,643,0.039,-0.4,0.3,0.437
76257,Allan Bristow,1974-75,SF,PHI,1101,0.082,-0.8,0.3,0.486
76257,Allan Bristow,1976-77,SF,SAS,2017,0.101,-0.4,0.8,0.544
76257,Allan Bristow,1977-78,SF,SAS,1481,0.089,-0.7,0.5,0.529
76257,Allan Bristow,1978-79,SF,SAS,1324,0.126,1.2,1.1,0.562
76257,Allan Bristow,1979-80,SF,UTA,2304,0.091,0.6,1.5,0.534
76257,Allan Bristow,1980-81,SF,UTA,2001,0.065,-0.2,0.9,0.511
76257,Allan Bristow,1981-82,SF,DAL,2035,0.059,-0.5,0.8,0.502
275,Allan Houston,1993-94,SG,DET,1519,-0.038,-5.8,-1.5,0.465
275,Allan Houston,1994-95,SG,DET,1996,0.091,0.7,1.4,0.589
275,Allan Houston,1995-96,SG,DET,3072,0.112,1,2.3,0.576
275,Allan Houston,1996-97,SG,NYK,2681,0.084,-1.1,0.6,0.531
275,Allan Houston,1997-98,SG,NYK,2848,0.102,0.6,1.9,0.53
275,Allan Houston,1998-99,SG,NYK,1815,0.078,-0.7,0.6,0.515
275,Allan Houston,1999-00,SG,NYK,3169,0.13,1.7,2.9,0.569
275,Allan Houston,2000-01,SG,NYK,2858,0.126,1.1,2.2,0.543
275,Allan Houston,2001-02,SG,NYK,2914,0.077,-0.1,1.4,0.54
275,Allan Houston,2002-03,SG,NYK,3108,0.111,1,2.4,0.563
275,Allan Houston,2003-04,SG,NYK,1799,0.083,-0.5,0.7,0.539
275,Allan Houston,2004-05,SG,NYK,532,0.064,-1.8,0,0.529
200810,Allan Ray,2006-07,SG,BOS,710,0.039,-2.7,-0.1,0.512
